idx,type,first,second,third,fourth,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
6727,INFJ,I,N,F,J,0.05119825708061002,0.00980392156862745,0.014645364318566933,0.02348099733720649,0.08702493343016218,0.01561365286855483,0.01476640038731542,0.03207455821834907,0.047325102880658436,0.0014524328249818446,0.007988380537400145,0.030985233599612683,0.018639554587267005,0.05010893246187364,0.05858145727426773,0.014040183974824498,0.0004841442749939482,0.037158073105785526,0.04502541757443718,0.06814330670539821,0.023359961268458,0.0060518034374243525,0.013798111837327523,0.0012103606874848704,0.024691358024691357,0.00012103606874848704
6728,INTJ,I,N,T,J,0.052450786101202275,0.00858766019289206,0.015589906196327124,0.02536662703131193,0.08865107676047033,0.014268727705112961,0.015061434799841459,0.039899590434667724,0.04518430439952437,0.0009248249438499141,0.007794953098163562,0.02893380895759017,0.019157088122605363,0.047033954287224206,0.062491742634429914,0.014400845554234378,0.0001321178491214163,0.03884264764169639,0.04809089708019553,0.06936187078874356,0.026291451975161844,0.008323424494649227,0.01321178491214163,0.0011890606420927466,0.0243096842383406,0.0006605892456070815
6729,INTP,I,N,T,P,0.05522597346564556,0.0127278610721605,0.01812102254341495,0.024269226620645023,0.0832704131161687,0.0136986301369863,0.01585589472548808,0.034947686333728835,0.04368460791716104,0.0018336749002265129,0.007226836371480962,0.031388199762700894,0.02103332973789235,0.04454751375256175,0.06288426275482688,0.011217775860209256,0.0006471793765505339,0.03645777154568008,0.04465537698198684,0.07129759464998382,0.027073670585697335,0.007118973142055873,0.013375040448711035,0.0018336749002265129,0.02221982526156833,0.0007550426059756229
6730,INFJ,I,N,F,J,0.051922827916612714,0.0094522853813285,0.017609737148776384,0.024860805386507832,0.09050886961025509,0.015149553282403212,0.013595752945746472,0.03858604169364237,0.050369027579955976,0.0023307005049851095,0.007769001683283698,0.03379515732228409,0.01903405412404506,0.04842677715913505,0.06254046355043377,0.011653502524925547,0.00025896672277612325,0.03586689110449307,0.044542276317493204,0.06940308170400103,0.026285122361776513,0.009840735465492684,0.015667486727955458,0.001424316975268678,0.025508222193448143,0.00012948336138806163
6731,INTJ,I,N,T,J,0.051570557899671826,0.009376465072667605,0.01750273480231286,0.023284888263791218,0.08407563681825285,0.015471167369901548,0.016877637130801686,0.0307860603219253,0.04610095327394906,0.0010939209251445538,0.007188623222378497,0.027348023128613844,0.02062822315986873,0.045788404438193465,0.06219721831536178,0.016877637130801686,0.000781372089388967,0.03500546960462572,0.043913111423659945,0.0637599624941397,0.027348023128613844,0.006563525550867323,0.0142209720268792,0.0021878418502891076,0.025472730114080324,0.0006250976715111736
6732,INFP,I,N,F,P,0.05871306960440661,0.011517275913870806,0.018027040560841263,0.02616424636955433,0.08825738607911868,0.01414621932899349,0.015898848272408613,0.037180771156735105,0.05908863294942414,0.0013770655983975965,0.010265398097145719,0.03355032548823235,0.02841762643965949,0.0485728592889334,0.05896344516775163,0.01414621932899349,0.0003755633450175263,0.03893340010015023,0.04268903355032549,0.06459689534301452,0.01902854281422133,0.006634952428642964,0.016524787180771158,0.0003755633450175263,0.022533800701051578,0.0003755633450175263
6733,ISFJ,I,S,F,J,0.05738676784443918,0.011856770215793217,0.01802229072800569,0.026440597581218875,0.08347166231918425,0.015413801280531183,0.017666587621531896,0.03367322741285274,0.04185439886175006,0.0016599478302110505,0.009603983874792506,0.030709034858904433,0.023713540431586435,0.049087028693383924,0.06165520512212473,0.016125207493478778,0.0009485416172634575,0.03260611809343135,0.04244723737253972,0.07422338155086554,0.02229072800569125,0.008299739151055252,0.018259426132321555,0.001897083234526915,0.021816457197059522,0.0011856770215793219
6734,ISTJ,I,S,T,J,0.05417142857142857,0.014514285714285714,0.01577142857142857,0.027657142857142856,0.08388571428571429,0.012342857142857143,0.013142857142857144,0.038285714285714284,0.04582857142857143,0.0016,0.0074285714285714285,0.029028571428571428,0.0184,0.046971428571428574,0.057257142857142854,0.0136,0.00034285714285714285,0.03565714285714286,0.048114285714285714,0.07074285714285715,0.02297142857142857,0.006628571428571429,0.016457142857142858,0.004342857142857143,0.02034285714285714,0.0010285714285714286
6735,ISTP,I,S,T,P,0.051377667288170704,0.014916096954630205,0.01885228920654651,0.023409985498239073,0.08638906152889994,0.013880256888336441,0.021338305365651542,0.028589185829707892,0.050548995235135695,0.00290035218562254,0.005593536357986327,0.03791174642635177,0.021338305365651542,0.04930598715558318,0.059250051792003315,0.020716801325875285,0.0010358400662937642,0.038326082452869274,0.043090946757820596,0.06505075616324839,0.023409985498239073,0.007043712450797597,0.013673088875077687,0.0020716801325875284,0.020716801325875285,0.001243008079552517
6736,ENFP,E,N,F,P,0.06404244817374136,0.009254689042448173,0.014190523198420534,0.025049358341559722,0.08736426456071077,0.012956564659427443,0.018509378084896347,0.034550839091806514,0.04146100691016782,0.0013573543928923988,0.008884501480750246,0.028874629812438303,0.02171767028627838,0.050098716683119444,0.05960019743336624,0.011599210266535044,0.0004935834155972359,0.03269990128331688,0.047754195459032575,0.06576999012833169,0.025049358341559722,0.00728035538005923,0.015177690029615006,0.0008637709772951629,0.018756169792694965,0.0006169792694965449
6737,ISTJ,I,S,T,J,0.058078523611362405,0.010855798805862132,0.017007418129184007,0.021711597611724264,0.07309571195947169,0.013026958567034558,0.016283698208793197,0.030758096616609373,0.05066039442735661,0.0023520897412701285,0.00995114890537362,0.02967251673602316,0.020264157770942644,0.04649900488510946,0.06839153247693143,0.011398588746155238,0.0005427899402931065,0.03473855617875882,0.033291116337977204,0.07001990229781074,0.029853446716120863,0.008322779084494301,0.02243531753211507,0.0023520897412701285,0.02243531753211507,0.0005427899402931065
6738,INTJ,I,N,T,J,0.046847246891651866,0.009769094138543518,0.018206039076376555,0.018428063943161634,0.06838365896980461,0.013543516873889876,0.016207815275310834,0.03396980461811723,0.047513321492007106,0.004884547069271759,0.008880994671403197,0.025088809946714034,0.024644760213143872,0.03841030195381883,0.05839253996447602,0.020870337477797513,0.0019982238010657193,0.02730905861456483,0.03463587921847247,0.06172291296625222,0.02264653641207815,0.009769094138543518,0.017539964476021314,0.0013321492007104796,0.020204262877442272,0.002220248667850799
6739,INFP,I,N,F,P,0.06048064085447263,0.012149532710280374,0.018691588785046728,0.022696929238985315,0.0814419225634179,0.01321762349799733,0.01882510013351135,0.033778371161548734,0.04619492656875834,0.0012016021361815755,0.006942590120160214,0.02656875834445928,0.022162883845126834,0.049265687583444594,0.05727636849132176,0.014285714285714285,0.0008010680907877169,0.03911882510013351,0.04539385847797063,0.0630173564753004,0.02349799732977303,0.007076101468624833,0.01281708945260347,0.0020026702269692926,0.019893190921228304,0.0013351134846461949
6740,ENFP,E,N,F,P,0.05767524401064774,0.012422360248447204,0.015844847255672454,0.02535175560907593,0.0902522499683103,0.013309671694764862,0.016478641145899354,0.03371783496007098,0.04575991887438205,0.0016478641145899354,0.00709849157054126,0.03232348840157181,0.020027886931169983,0.05197109899860566,0.05577386233996704,0.011028013689948029,0.0003802763341361389,0.03359107618202561,0.03929522119406769,0.06705539358600583,0.021422233489669158,0.01052097857776651,0.013689948028901002,0.0022816580048168338,0.022689821270122958,0.0007605526682722779
6741,INFP,I,N,F,P,0.05411622276029056,0.012227602905569008,0.01646489104116223,0.019854721549636804,0.0891041162227603,0.016343825665859565,0.01585956416464891,0.03619854721549637,0.04709443099273608,0.0009685230024213075,0.007627118644067797,0.03123486682808717,0.020702179176755448,0.04685230024213075,0.05714285714285714,0.012832929782082324,0.000847457627118644,0.03970944309927361,0.043583535108958835,0.07312348668280871,0.020823244552058112,0.008353510895883777,0.017312348668280873,0.0013317191283292978,0.02324455205811138,0.00048426150121065375
6742,INFP,I,N,F,P,0.047119140625,0.012451171875,0.0166015625,0.0235595703125,0.0787353515625,0.0152587890625,0.017578125,0.03369140625,0.0433349609375,0.0025634765625,0.00927734375,0.03173828125,0.020263671875,0.04345703125,0.056640625,0.0166015625,0.0015869140625,0.037353515625,0.041748046875,0.0667724609375,0.0247802734375,0.0076904296875,0.0159912109375,0.0015869140625,0.0150146484375,0.0009765625
6743,INTJ,I,N,T,J,0.05433105576372052,0.009808243332598634,0.015649107339651754,0.025787965616045846,0.08364558078025126,0.01311439277055323,0.015318492395856293,0.03967379325545515,0.040335023143046066,0.0013224597751818382,0.009808243332598634,0.02876350011020498,0.01972669164646242,0.051796341194621995,0.06160458452722063,0.014106237601939608,0.0,0.031077804716773197,0.04209830284328852,0.06502093894644038,0.025787965616045846,0.007053118800969804,0.015538902358386598,0.001212254793916685,0.022371611196826097,0.0007714348688560723
6744,INTJ,I,N,T,J,0.052016129032258066,0.012768817204301076,0.013709677419354839,0.025268817204301075,0.08198924731182795,0.01532258064516129,0.018548387096774192,0.03293010752688172,0.04381720430107527,0.002150537634408602,0.00913978494623656,0.03118279569892473,0.01827956989247312,0.04852150537634409,0.06075268817204301,0.0135752688172043,0.0006720430107526882,0.032526881720430105,0.04489247311827957,0.07298387096774193,0.02728494623655914,0.00739247311827957,0.01424731182795699,0.001478494623655914,0.021236559139784946,0.00026881720430107527
6745,INTP,I,N,T,P,0.05142659917165209,0.009894155545329039,0.014381040036815463,0.025425678785089736,0.09100322135296825,0.013575701794753797,0.017027151403589506,0.03612517257248044,0.05062126092959043,0.0017257248044178556,0.008168430740911182,0.030027611596870684,0.015646571560055222,0.05303727565577543,0.06557754256787851,0.013805798435342844,0.0012655315232397606,0.03796594569719282,0.045904279797514956,0.07363092498849516,0.025655775425678786,0.00839852738150023,0.017027151403589506,0.0016106764841233318,0.019788311090658078,0.0002300966405890474
6746,INFJ,I,N,F,J,0.0581964851627773,0.010371650821089023,0.014261019878997408,0.02348026505329876,0.08527801786228753,0.010659752232785941,0.010659752232785941,0.03226735811005474,0.0473926822241429,0.00216076058772688,0.006626332469029098,0.029530394698934023,0.015413425525785077,0.049265341400172864,0.049841544223566694,0.009363295880149813,0.0005762028233938346,0.03140305387496399,0.05128205128205128,0.060357245750504177,0.02146355517142034,0.007202535292422933,0.013396715643906655,0.0038893690579083835,0.020167098818784212,0.000432152117545376
6747,ENFP,E,N,F,P,0.062257885998893196,0.009822910902047594,0.01992252351964582,0.02158273381294964,0.08812949640287769,0.01549529607083564,0.019092418372993913,0.030437188710570006,0.047592695074709465,0.0011068068622025456,0.008024349750968456,0.03707802988378528,0.02006087437742114,0.04980630879911455,0.05907581627006087,0.01466519092418373,0.000691754288876591,0.03638627559490869,0.045932484781405644,0.06779192030990593,0.02407304925290537,0.008162700608743774,0.013281682346430549,0.0015218594355285002,0.02241283895960155,0.0008301051466519093
6748,INFP,I,N,F,P,0.044283549419094126,0.017174608519952853,0.027614076443845767,0.020542178817982825,0.06230005051355447,0.008924061289779425,0.012796767132513891,0.038221922882640175,0.03216029634618622,0.00117864960431049,0.005051355447044957,0.01784812257955885,0.022731099511702307,0.034854352584610206,0.05556490991749453,0.015827580400740865,0.0025256777235224785,0.02492002020542179,0.0353594881293147,0.0703822192288264,0.03384408149520121,0.01414379525172588,0.038558679912443175,0.00117864960431049,0.021552449907391816,0.002188920693719481
6749,INFJ,I,N,F,J,0.061373390557939916,0.011015736766809728,0.018311874105865523,0.026037195994277538,0.08755364806866953,0.01587982832618026,0.016452074391988557,0.033619456366237484,0.0474964234620887,0.002145922746781116,0.00715307582260372,0.03476394849785408,0.020314735336194562,0.05264663805436338,0.06366237482117311,0.014878397711015737,0.0005722460658082976,0.04034334763948498,0.04234620886981402,0.06723891273247497,0.024463519313304722,0.006580829756795422,0.012732474964234622,0.0012875536480686696,0.021602288984263234,0.0008583690987124463
6750,INFP,I,N,F,P,0.05186119873817035,0.0122397476340694,0.016529968454258675,0.022712933753943218,0.08025236593059937,0.01526813880126183,0.01526813880126183,0.04,0.04643533123028391,0.0015141955835962144,0.008454258675078864,0.03558359621451104,0.019053627760252365,0.04517350157728706,0.06082018927444795,0.015772870662460567,0.0010094637223974764,0.032807570977917984,0.043028391167192426,0.06902208201892744,0.0277602523659306,0.008580441640378548,0.020063091482649842,0.0011356466876971609,0.02145110410094637,0.0010094637223974764
6751,INTP,I,N,T,P,0.04738330975954738,0.01471004243281471,0.01867043847241867,0.022065063649222064,0.07736916548797737,0.01485148514851485,0.0157001414427157,0.03521923620933522,0.043422913719943425,0.0024045261669024044,0.0072135785007072135,0.031966053748231964,0.017963224893917964,0.04582743988684583,0.05233380480905234,0.01654879773691655,0.0009900990099009901,0.031966053748231964,0.04101838755304102,0.0661951909476662,0.023055162659123055,0.006364922206506365,0.013861386138613862,0.0019801980198019802,0.020084865629420086,0.0018387553041018388
6752,INTP,I,N,T,P,0.05804170223143519,0.010242653334959152,0.017071088891598585,0.02304597000365809,0.08937934398244117,0.01633947079624436,0.01950981587611267,0.031703450798683086,0.04694549445189611,0.001341299841482746,0.007316180953542251,0.031215705401780272,0.02389952444823802,0.04828679429337886,0.06072430191440068,0.014388489208633094,0.0008535544445799293,0.037922204609194,0.04828679429337886,0.06767467382026582,0.02682599682965492,0.007925862699670772,0.012925253017924644,0.0021948542860626753,0.02011949762224119,0.0010974271430313376
6753,INTP,I,N,T,P,0.05403572236038888,0.014243725977843093,0.02306127063079358,0.02441781596201673,0.07709699299118246,0.01514808953199186,0.019443816414198508,0.034365815057653175,0.04883563192403346,0.0018087271082975356,0.007460999321727334,0.029843997286909337,0.01853945286004974,0.04273117793352928,0.0590097219082071,0.018991634637124125,0.0018087271082975356,0.038887632828397016,0.04137463260230613,0.07144472077775266,0.027583088401537417,0.008591453764413294,0.013113271535157133,0.0031652724395206874,0.01763508930590097,0.0018087271082975356
6754,INFP,I,N,F,P,0.03905765654060756,0.017048977061376317,0.03440793552386857,0.01208927464352139,0.04525728456292622,0.011779293242405457,0.012709237445753255,0.04215747055176689,0.0328580285182889,0.0030998140111593306,0.01208927464352139,0.020768753874767513,0.025728456292622444,0.02634841909485431,0.05176689398636082,0.023248605083694977,0.0024798512089274642,0.013949163050216987,0.03347799132052077,0.07594544327340359,0.033168009919404835,0.013329200247985121,0.04618722876627402,0.0018598884066955983,0.020148791072535647,0.0021698698078115313
6755,ENFP,E,N,F,P,0.05549710678590215,0.009600210415570753,0.01551814834297738,0.024592319831667542,0.08390320883745397,0.014860599684376644,0.01459758022093635,0.03721725407680168,0.04721199368753288,0.0010520778537611783,0.007233035244608101,0.03445554971067859,0.018279852709100472,0.05049973698053656,0.05431351920042083,0.012756443976854288,0.0005260389268805891,0.035244608100999476,0.046422935297212,0.06404523934771172,0.02183061546554445,0.007890583903208837,0.015255128879537085,0.0017096265123619147,0.021041557075223566,0.0006575486586007364
6756,ENTP,E,N,T,P,0.055055665700777794,0.008845508616745462,0.014183315540643587,0.022876315388134817,0.07747445478114992,0.014945859386914747,0.016775964617965534,0.028366631081287175,0.0460576483147781,0.00213512276955925,0.009608052463016624,0.029434192466066798,0.020588683849321335,0.05093792893091353,0.05749580600884551,0.011590666463321641,0.0007625438462711606,0.035229525697727616,0.0422449290834223,0.06817141985664175,0.026231508311727925,0.00503278938538966,0.012353210309592801,0.0027451578465761783,0.02028366631081287,0.00045752630776269633
6757,INFP,I,N,F,P,0.0471518523942012,0.010982574315419534,0.015522038365792941,0.0212329770098111,0.07892810074681506,0.01156831161224191,0.020647239712988725,0.039976570508127106,0.043490994289061356,0.0024893835114950945,0.01083613999121394,0.024600966466539757,0.022258017279250256,0.04759115536681798,0.057841558061209546,0.011129008639625128,0.0011714745936447504,0.0354371064577537,0.03675501537560404,0.06194171913896617,0.0235759261971006,0.01039683701859716,0.020354371064577537,0.0024893835114950945,0.01962219944354957,0.0019036462146727192
6758,INFJ,I,N,F,J,0.0553763440860215,0.01021505376344086,0.014381720430107527,0.026344086021505377,0.08602150537634409,0.010887096774193548,0.01653225806451613,0.04139784946236559,0.04395161290322581,0.0020161290322580645,0.010080645161290322,0.029838709677419355,0.020698924731182795,0.04529569892473118,0.05725806451612903,0.014112903225806451,0.0009408602150537635,0.03306451612903226,0.04502688172043011,0.0728494623655914,0.0239247311827957,0.00739247311827957,0.014919354838709677,0.0008064516129032258,0.021236559139784946,0.00026881720430107527
6759,ESFP,E,S,F,P,0.05365324330841572,0.00952495780081987,0.016879672052085844,0.02483723173378346,0.08174584036653001,0.015312273932963588,0.01422715215818664,0.03677357125632988,0.0513624306727755,0.001808536291294912,0.01048951048951049,0.02821316614420063,0.020255606462503014,0.048830479864962625,0.053170966964070414,0.014468290330359295,0.00024113817217265494,0.0355678803954666,0.04412828550759585,0.06571015191704847,0.0219435736677116,0.009645526886906198,0.016035688449481552,0.0007234145165179648,0.01989389920424403,0.0012056908608632747
6760,ENFP,E,N,F,P,0.055903302395855815,0.008633714655730628,0.013706022015972373,0.027735808331534644,0.08461040362616015,0.016080293546298294,0.012518886250809411,0.03993093028275416,0.045219080509389165,0.00151090006475286,0.009281243254910426,0.029678394129074033,0.018778329376214115,0.05396071659831642,0.05773796676019857,0.01208720051802288,0.0008633714655730628,0.034534858622922514,0.04413986617742283,0.07187567450895747,0.025469458234405353,0.00679905029138787,0.016404057845888192,0.0025901143967191884,0.024066479602849127,0.0006475285991797971
6761,ENTJ,E,N,T,J,0.059767570558937465,0.007885998893193137,0.017293857221914778,0.026563364692861097,0.08494742667404538,0.014250138350857776,0.01549529607083564,0.037354731599335916,0.053265080243497506,0.0017985611510791368,0.008716104039845046,0.03154399557277255,0.021444382955174323,0.049667957941339234,0.055063641394576646,0.014388489208633094,0.0001383508577753182,0.037354731599335916,0.045932484781405644,0.07097399003873824,0.021029330381848368,0.00857775318206973,0.013558384061981184,0.001936912008854455,0.019645821804095187,0.0002767017155506364
6762,ENTP,E,N,T,P,0.05240579710144928,0.010782608695652174,0.016115942028985506,0.025391304347826087,0.08614492753623189,0.012057971014492753,0.018202898550724638,0.035246376811594204,0.04857971014492753,0.0015072463768115941,0.008579710144927536,0.030956521739130435,0.022608695652173914,0.052521739130434786,0.058898550724637684,0.01217391304347826,0.0008115942028985507,0.035594202898550725,0.04069565217391304,0.06898550724637681,0.021217391304347827,0.008579710144927536,0.020405797101449276,0.0015072463768115941,0.022608695652173914,0.0011594202898550724
6763,INFP,I,N,F,P,0.0572894399315947,0.013253527148353997,0.014963659683625482,0.029927319367250963,0.08536411571896822,0.013396038192959954,0.01866894684338036,0.03434516175003563,0.045603534273906225,0.0027077098475131824,0.009548239988599116,0.03591278324070116,0.017528858486532708,0.04973635456747898,0.062277326492803195,0.012113438791506342,0.00042753313381787086,0.035770272196095194,0.04759868889838963,0.06412997007268063,0.02522445489525438,0.007268063274903805,0.019524013111016102,0.0009975773122416988,0.02208921191392333,0.0002850220892119139
6764,INFP,I,N,F,P,0.04966555183946488,0.010535117056856187,0.01488294314381271,0.02157190635451505,0.09581939799331103,0.01254180602006689,0.011538461538461539,0.03277591973244147,0.043979933110367894,0.0008361204013377926,0.009698996655518394,0.02508361204013378,0.02274247491638796,0.048494983277591976,0.06070234113712374,0.01588628762541806,0.0005016722408026755,0.03678929765886288,0.043979933110367894,0.06070234113712374,0.024247491638795988,0.011204013377926422,0.016555183946488295,0.002006688963210702,0.02709030100334448,0.0008361204013377926
6765,ISFP,I,S,F,P,0.05348332346556148,0.008486283797118611,0.017564633905664102,0.023880007894217486,0.07657390961120979,0.015196368659956582,0.018354055654233273,0.030392737319913165,0.05091770278271166,0.002170909808565226,0.008880994671403197,0.030392737319913165,0.015591079534241168,0.05091770278271166,0.0615748963883955,0.016577856719952634,0.0005920663114268798,0.037694888494178014,0.04381290704558911,0.057627787645549634,0.024472074205644366,0.008288928359976317,0.013025458851391355,0.0009867771857114663,0.023485297019932898,0.00019735543714229328
6766,INFJ,I,N,F,J,0.0558743581999396,0.009211718514044096,0.019329507701600725,0.022802778616732106,0.08184838417396557,0.015856236786469344,0.01630927212322561,0.03578979160374509,0.0480217456961643,0.0010570824524312897,0.007097553609181516,0.03412866203563878,0.02234974327997584,0.04605859257022048,0.06463304137722742,0.014497130776200544,0.000453035336756267,0.03669586227725763,0.044850498338870434,0.06750226517668378,0.026729084868619753,0.009211718514044096,0.017517366354575657,0.0021141649048625794,0.024161884627000908,0.0003020235578375113
6767,INFP,I,N,F,P,0.05495605740349316,0.011458449215708088,0.016242073645566804,0.023473133830236956,0.09500500611858939,0.01223717877405718,0.014462120369340305,0.03815774835910558,0.0431638669484926,0.0010012237178774056,0.01023473133830237,0.029035487818444766,0.020914450995661363,0.050951162531983535,0.0627433529869841,0.011569696295472243,0.000556235398820781,0.03559906552452998,0.04327511402825676,0.07041940149071087,0.025141840026699298,0.009233507620424963,0.01746579152297252,0.00044498831905662476,0.021136945155189678,0.0010012237178774056
6768,ENTP,E,N,T,P,0.055436796351717256,0.008265640587145504,0.017243836397320793,0.023086789226165028,0.08450904945133247,0.013253527148353997,0.017243836397320793,0.035770272196095194,0.05158899814735642,0.0017101325352714834,0.007695596408721676,0.029927319367250963,0.021804189824711415,0.05173150919196238,0.05743195097620066,0.012825994014536126,0.0017101325352714834,0.0367678495083369,0.043180846515604956,0.06926036767849508,0.020949123557075674,0.007553085364115719,0.01410859341598974,0.0017101325352714834,0.01838392475416845,0.0007125552230297848
6769,ENFP,E,N,F,P,0.051152332771219784,0.014277684092186622,0.015401911186059583,0.022484541877459248,0.09342327150084317,0.01821247892074199,0.01551433389544688,0.031253513209668356,0.04283305227655986,0.0006745362563237774,0.00685778527262507,0.03552557616638561,0.02147273749297358,0.04541877459246768,0.061607644744238334,0.015626756604834178,0.0006745362563237774,0.04058459808881394,0.04418212478920742,0.05992130410342889,0.024957841483979764,0.010342889263631253,0.014502529510961214,0.0019111860595840359,0.023608768971332208,0.00022484541877459247
6770,INFJ,I,N,F,J,0.05573176257362936,0.011780697779791573,0.01551880380607159,0.024580879021295878,0.09118713185319438,0.01744449478930675,0.016311735387403714,0.03398278205709107,0.04474399637516992,0.0015858631626642502,0.008382419574082464,0.02945174444947893,0.020389669234254643,0.0506343452650657,0.058676937018577256,0.012347077480743091,0.00033982782057091076,0.04066606252831898,0.03998640688717716,0.06581332125056638,0.019030357951971,0.01200724966017218,0.017557770729497053,0.0014725872224739466,0.01835070231082918,0.0006796556411418215
6771,INFP,I,N,F,P,0.05853174603174603,0.00992063492063492,0.01927437641723356,0.02295918367346939,0.08758503401360544,0.015022675736961451,0.01417233560090703,0.03840702947845805,0.04450113378684807,0.0011337868480725624,0.006944444444444444,0.030612244897959183,0.02522675736961451,0.045776643990929705,0.0572562358276644,0.013180272108843538,0.0002834467120181406,0.04350907029478458,0.04974489795918367,0.06434240362811791,0.0233843537414966,0.010062358276643991,0.012755102040816327,0.0012755102040816326,0.02395124716553288,0.0007086167800453515
6772,ISFP,I,S,F,P,0.05994104159842777,0.01473960039305601,0.0153946937438585,0.024566000655093352,0.07762856207009498,0.017032427120864724,0.018670160497870947,0.028496560759908286,0.04978709466098919,0.0022928267278087126,0.008843760235833607,0.022273173927284638,0.031772027513920734,0.04487389452997052,0.05666557484441533,0.020635440550278415,0.00032754667540124465,0.03504749426793318,0.04225352112676056,0.05994104159842777,0.02522109400589584,0.0055682934818211596,0.00982640026203734,0.001965280052407468,0.02587618735669833,0.000982640026203734
6773,INFJ,I,N,F,J,0.06688883599143061,0.013092120923589622,0.01594858367055463,0.030468935967626756,0.08688407522018567,0.014996429421566294,0.012854082361342537,0.03308736015234468,0.05117829088312307,0.0016662699357295882,0.0057129254939300165,0.027850511782908833,0.018567007855272554,0.05498690787907641,0.05022613663413473,0.012616043799095453,0.0016662699357295882,0.03713401571054511,0.04427517257795763,0.05498690787907641,0.02475601047369674,0.008331349678647942,0.01237800523684837,0.0038086169959533444,0.015234467983813378,0.00023803856224708403
6774,ISTP,I,S,T,P,0.05423925667828107,0.009988385598141697,0.015911730545876888,0.02229965156794425,0.08315911730545877,0.011962833914053426,0.015214866434378629,0.03286875725900116,0.04355400696864112,0.0015098722415795587,0.009059233449477353,0.03240418118466899,0.020209059233449476,0.043089430894308944,0.058885017421602785,0.016608594657375145,0.0010452961672473868,0.038211382113821135,0.04587688734030197,0.07305458768873403,0.02195121951219512,0.0067363530778164924,0.013704994192799072,0.0019744483159117305,0.018002322880371662,0.0004645760743321719
6775,INTJ,I,N,T,J,0.05986999657885734,0.011631885049606569,0.016592541908997605,0.024632227163872734,0.08279165241190557,0.012829284981183716,0.01847417037290455,0.03232979815258296,0.06106739651043448,0.001881628463906945,0.008894970920287376,0.034382483749572354,0.022921655833048237,0.04858022579541567,0.05884365378036264,0.015224084844338008,0.00017105713308244953,0.03848785494355115,0.04498802600068423,0.06756756756756757,0.02240848443380089,0.006842285323297981,0.013684570646595963,0.0017105713308244953,0.026171741361614778,0.0005131713992473486
6776,INFP,I,N,F,P,0.05279253178818606,0.008530500563334943,0.017865765330758086,0.02607436021245775,0.0832126187027201,0.01094479317559955,0.01834862385321101,0.03476581361661033,0.04410107838403348,0.0009657170449058426,0.010622887493964268,0.03154675680025752,0.020762916465475616,0.04410107838403348,0.06454208916787381,0.012232415902140673,0.0006438113632705617,0.036214389183969097,0.04522774826975696,0.0648639948495091,0.020601963624657976,0.01142765169805247,0.01545147271849348,0.0009657170449058426,0.01963624657975213,0.0017704812489940447
6777,INTP,I,N,T,P,0.05789979703023181,0.010362140796923406,0.017519495780365345,0.027774810383506036,0.08524730263860698,0.011857707509881422,0.01741266958658263,0.03525264394829612,0.04508065377630595,0.0019228714880888795,0.007050528789659225,0.029911334259160347,0.018480931524409785,0.05223800875974789,0.05661788270483923,0.011537228928533276,0.00032047858134814656,0.03738916782395043,0.04828543958978741,0.06890289498985151,0.020403803012498663,0.007050528789659225,0.016344407648755475,0.0016023929067407329,0.019015062493323364,0.0007477833564790087
6778,ISTJ,I,S,T,J,0.05454827212149388,0.011622501162250116,0.020455602045560205,0.024949635828296915,0.08368200836820083,0.013172167983883465,0.014411901441190145,0.03626220362622036,0.03750193708352704,0.001549666821633349,0.009298000929800094,0.032543003254300325,0.019370835270416862,0.04865953819928715,0.05795753912908724,0.014411901441190145,0.00046490004649000463,0.033782736711607,0.0364171703083837,0.06214163954749729,0.023245002324500233,0.009143034247636758,0.02030063536339687,0.0010847667751433443,0.020145668681233533,0.0001549666821633349
6779,INFP,I,N,F,P,0.051900217646074,0.012556504269211451,0.018918466432278586,0.022601707684580613,0.08270550811987276,0.015904905407667837,0.014732965009208104,0.03281433115687259,0.05307215804453373,0.002846140967687929,0.008705842959986606,0.029633350075339026,0.01791394609074167,0.05240247781684246,0.05960154026452369,0.0155700652938222,0.0006696802276912774,0.03666499246609744,0.04386405491377867,0.06445672191528545,0.025113008538422903,0.008203582789218148,0.014565544952285283,0.0020090406830738324,0.01841620626151013,0.0011719403984597355
6780,ENFP,E,N,F,P,0.05710605410047231,0.012344353799914127,0.015457277801631602,0.023937312151137827,0.09006011163589524,0.014598540145985401,0.014705882352941176,0.03628166595105196,0.046157148990983256,0.001395448690425075,0.006440532417346501,0.029841133533705454,0.020824388149420354,0.048733361957921856,0.05495920996135681,0.013847144697294976,0.00032202662086732505,0.0390725633319021,0.04862601975096608,0.06805495920996135,0.021575783598110777,0.010304851867754402,0.014061829111206526,0.0009660798626019751,0.018033490768570203,0.00021468441391155003
6781,INTP,I,N,T,P,0.051348406428766,0.010351402887496594,0.017433941705257423,0.023018251157722693,0.08635249250885317,0.015118496322527921,0.0172977390356851,0.04099700354126941,0.0542086624897848,0.0014982293652955599,0.007763552165622446,0.031462816671206754,0.01661672568782348,0.052982838463633886,0.05911195859438845,0.013075456278943067,0.0005448106782892945,0.03731953146281667,0.046445110324162354,0.07068918550803596,0.02029419776627622,0.007627349496050122,0.015935712339961862,0.0008172160174339417,0.016344320348678835,0.00027240533914464724
